Timestamp,Label,Name,Lattitud,Longitud
2023-01-01 00:15:08,12,silence,60.192059,24.945831
2023-01-01 00:15:12,12,silence,60.192059,24.945831
2023-01-01 00:15:16,12,silence,60.192059,24.945831
2023-01-01 00:15:20,12,silence,60.192059,24.945831
2023-01-01 00:15:24,12,silence,60.192059,24.945831
2023-01-01 00:15:28,12,silence,60.192059,24.945831
2023-01-01 00:15:32,12,silence,60.192059,24.945831
2023-01-01 00:15:36,12,silence,60.192059,24.945831
2023-01-01 00:15:40,12,silence,60.192059,24.945831
2023-01-01 00:15:44,3,coughing,60.192059,24.945831
2023-01-01 00:15:48,3,coughing,60.192059,24.945831
2023-01-01 00:15:52,12,silence,60.192059,24.945831
2023-01-01 00:15:56,12,silence,60.192059,24.945831
2023-01-01 00:16:00,12,silence,60.192059,24.945831
2023-01-01 00:16:04,12,silence,60.192059,24.945831
2023-01-01 00:16:08,12,silence,60.192059,24.945831
2023-01-01 00:16:12,12,silence,60.192059,24.945831
2023-01-01 00:16:16,12,silence,60.192059,24.945831
2023-01-01 00:16:20,12,silence,60.192059,24.945831
2023-01-01 00:16:24,12,silence,60.192059,24.945831
2023-01-01 00:16:28,12,silence,60.192059,24.945831
2023-01-01 00:16:32,12,silence,60.192059,24.945831
2023-01-01 00:16:36,12,silence,60.192059,24.945831
2023-01-01 00:16:40,12,silence,60.192059,24.945831
2023-01-01 00:16:44,12,silence,60.192059,24.945831
2023-01-01 00:16:48,12,silence,60.192059,24.945831
2023-01-01 00:16:52,12,silence,60.192059,24.945831
2023-01-01 00:16:56,12,silence,60.192059,24.945831
2023-01-01 00:17:00,12,silence,60.192059,24.945831
2023-01-01 00:17:04,12,silence,60.192059,24.945831
2023-01-01 00:17:08,12,silence,60.192059,24.945831
2023-01-01 00:17:12,12,silence,60.192059,24.945831
2023-01-01 00:17:16,12,silence,60.192059,24.945831
2023-01-01 00:17:20,12,silence,60.192059,24.945831
2023-01-01 00:17:24,12,silence,60.192059,24.945831
2023-01-01 00:17:28,12,silence,60.192059,24.945831
2023-01-01 00:17:32,12,silence,60.192059,24.945831
2023-01-01 00:17:36,12,silence,60.192059,24.945831
2023-01-01 00:17:40,12,silence,60.192059,24.945831
2023-01-01 00:17:44,7,other,60.192059,24.945831
2023-01-01 00:17:48,12,silence,60.192059,24.945831
2023-01-01 00:17:52,12,silence,60.192059,24.945831
2023-01-01 00:17:56,1,sneezing,60.192059,24.945831
2023-01-01 00:18:00,12,silence,60.192059,24.945831
2023-01-01 00:18:04,12,silence,60.192059,24.945831
2023-01-01 00:18:08,12,silence,60.192059,24.945831
2023-01-01 00:18:12,12,silence,60.192059,24.945831
2023-01-01 00:18:16,12,silence,60.192059,24.945831
2023-01-01 00:18:20,12,silence,60.192059,24.945831
2023-01-01 00:18:24,12,silence,60.192059,24.945831
2023-01-01 00:18:28,12,silence,60.192059,24.945831
2023-01-01 00:18:32,12,silence,60.192059,24.945831
2023-01-01 00:18:36,12,silence,60.192059,24.945831
2023-01-01 00:18:40,12,silence,60.192059,24.945831
2023-01-01 00:18:44,12,silence,60.192059,24.945831
2023-01-01 00:18:48,12,silence,60.192059,24.945831
2023-01-01 00:18:52,12,silence,60.192059,24.945831
2023-01-01 00:18:56,12,silence,60.192059,24.945831
2023-01-01 00:19:00,12,silence,60.192059,24.945831
2023-01-01 00:19:04,12,silence,60.192059,24.945831
2023-01-01 00:19:08,12,silence,60.192059,24.945831
2023-01-01 00:19:12,12,silence,60.192059,24.945831
2023-01-01 00:19:16,12,silence,60.192059,24.945831
2023-01-01 00:19:20,12,silence,60.192059,24.945831
2023-01-01 00:19:24,12,silence,60.192059,24.945831
2023-01-01 00:19:28,12,silence,60.192059,24.945831
2023-01-01 00:19:32,12,silence,60.192059,24.945831
2023-01-01 00:19:36,12,silence,60.192059,24.945831
2023-01-01 00:19:40,5,laughing,60.192059,24.945831
2023-01-01 00:19:44,12,silence,60.192059,24.945831
2023-01-01 00:19:48,12,silence,60.192059,24.945831
2023-01-01 00:19:52,0,crying_baby,60.192059,24.945831
2023-01-01 00:19:56,7,other,60.192059,24.945831
2023-01-01 00:20:00,7,other,60.192059,24.945831
2023-01-01 00:20:04,7,other,60.192059,24.945831
2023-01-01 00:20:08,7,other,60.192059,24.945831
2023-01-01 00:20:12,7,other,60.192059,24.945831
2023-01-01 00:20:16,7,other,60.192059,24.945831
2023-01-01 00:20:20,12,silence,60.192059,24.945831
2023-01-01 00:20:24,12,silence,60.192059,24.945831
2023-01-01 00:20:28,12,silence,60.192059,24.945831
2023-01-01 00:20:32,12,silence,60.192059,24.945831
2023-01-01 00:20:36,12,silence,60.192059,24.945831
2023-01-01 00:20:40,12,silence,60.192059,24.945831
2023-01-01 00:20:44,12,silence,60.192059,24.945831
2023-01-01 00:20:48,12,silence,60.192059,24.945831
2023-01-01 00:20:52,12,silence,60.192059,24.945831
2023-01-01 00:20:56,12,silence,60.192059,24.945831
2023-01-01 00:21:00,12,silence,60.192059,24.945831
2023-01-01 00:21:04,12,silence,60.192059,24.945831
2023-01-01 00:21:08,12,silence,60.192059,24.945831
2023-01-01 00:21:12,12,silence,60.192059,24.945831
2023-01-01 00:21:16,12,silence,60.192059,24.945831
2023-01-01 00:21:20,12,silence,60.192059,24.945831
2023-01-01 00:21:24,12,silence,60.192059,24.945831
2023-01-01 00:21:28,12,silence,60.192059,24.945831
2023-01-01 00:21:32,12,silence,60.192059,24.945831
2023-01-01 00:21:36,12,silence,60.192059,24.945831
2023-01-01 00:21:40,12,silence,60.192059,24.945831
2023-01-01 00:21:44,12,silence,60.192059,24.945831
2023-01-01 00:21:48,12,silence,60.192059,24.945831
2023-01-01 00:21:52,12,silence,60.192059,24.945831
2023-01-01 00:21:56,12,silence,60.192059,24.945831
2023-01-01 00:22:00,12,silence,60.192059,24.945831
2023-01-01 00:22:04,12,silence,60.192059,24.945831
2023-01-01 00:22:08,12,silence,60.192059,24.945831
2023-01-01 00:22:12,12,silence,60.192059,24.945831
2023-01-01 00:22:16,12,silence,60.192059,24.945831
2023-01-01 00:22:20,12,silence,60.192059,24.945831
2023-01-01 00:22:24,12,silence,60.192059,24.945831
2023-01-01 00:22:28,12,silence,60.192059,24.945831
2023-01-01 00:22:32,12,silence,60.192059,24.945831
2023-01-01 00:22:36,12,silence,60.192059,24.945831
2023-01-01 00:22:40,12,silence,60.192059,24.945831
2023-01-01 00:22:44,12,silence,60.192059,24.945831
2023-01-01 00:22:48,12,silence,60.192059,24.945831
2023-01-01 00:22:52,12,silence,60.192059,24.945831
2023-01-01 00:22:56,12,silence,60.192059,24.945831
2023-01-01 00:23:00,12,silence,60.192059,24.945831
2023-01-01 00:23:04,12,silence,60.192059,24.945831
2023-01-01 00:23:08,12,silence,60.192059,24.945831
2023-01-01 00:23:12,12,silence,60.192059,24.945831
2023-01-01 00:23:16,12,silence,60.192059,24.945831
2023-01-01 00:23:20,12,silence,60.192059,24.945831
2023-01-01 00:23:24,12,silence,60.192059,24.945831
2023-01-01 00:23:28,12,silence,60.192059,24.945831
2023-01-01 00:23:32,12,silence,60.192059,24.945831
2023-01-01 00:23:36,12,silence,60.192059,24.945831
2023-01-01 00:23:40,12,silence,60.192059,24.945831
2023-01-01 00:23:44,12,silence,60.192059,24.945831
2023-01-01 00:23:48,10,bicycle,60.192059,24.945831
2023-01-01 00:23:52,10,bicycle,60.192059,24.945831
2023-01-01 00:23:56,12,silence,60.192059,24.945831
2023-01-01 00:24:00,12,silence,60.192059,24.945831
2023-01-01 00:24:04,12,silence,60.192059,24.945831
2023-01-01 00:24:08,12,silence,60.192059,24.945831
2023-01-01 00:24:12,12,silence,60.192059,24.945831
2023-01-01 00:24:16,12,silence,60.192059,24.945831
2023-01-01 00:24:20,12,silence,60.192059,24.945831
2023-01-01 00:24:24,12,silence,60.192059,24.945831
2023-01-01 00:24:28,12,silence,60.192059,24.945831
2023-01-01 00:24:32,12,silence,60.192059,24.945831
2023-01-01 00:24:36,12,silence,60.192059,24.945831
2023-01-01 00:24:40,12,silence,60.192059,24.945831
2023-01-01 00:24:44,12,silence,60.192059,24.945831
2023-01-01 00:24:48,12,silence,60.192059,24.945831
2023-01-01 00:24:52,12,silence,60.192059,24.945831
2023-01-01 00:24:56,12,silence,60.192059,24.945831
2023-01-01 00:25:00,12,silence,60.192059,24.945831
2023-01-01 00:25:04,12,silence,60.192059,24.945831
2023-01-01 00:25:08,12,silence,60.192059,24.945831
2023-01-01 00:25:12,12,silence,60.192059,24.945831
2023-01-01 00:25:16,12,silence,60.192059,24.945831
2023-01-01 00:25:20,12,silence,60.192059,24.945831
2023-01-01 00:25:24,12,silence,60.192059,24.945831
2023-01-01 00:25:28,12,silence,60.192059,24.945831
2023-01-01 00:25:32,12,silence,60.192059,24.945831
2023-01-01 00:25:36,12,silence,60.192059,24.945831
2023-01-01 00:25:40,12,silence,60.192059,24.945831
2023-01-01 00:25:44,12,silence,60.192059,24.945831
2023-01-01 00:25:48,12,silence,60.192059,24.945831
2023-01-01 00:25:52,12,silence,60.192059,24.945831
2023-01-01 00:25:56,12,silence,60.192059,24.945831
2023-01-01 00:26:00,12,silence,60.192059,24.945831
2023-01-01 00:26:04,12,silence,60.192059,24.945831
2023-01-01 00:26:08,12,silence,60.192059,24.945831
2023-01-01 00:26:12,12,silence,60.192059,24.945831
2023-01-01 00:26:16,12,silence,60.192059,24.945831
2023-01-01 00:26:20,12,silence,60.192059,24.945831
2023-01-01 00:26:24,12,silence,60.192059,24.945831
2023-01-01 00:26:28,12,silence,60.192059,24.945831
2023-01-01 00:26:32,12,silence,60.192059,24.945831
2023-01-01 00:26:36,12,silence,60.192059,24.945831
2023-01-01 00:26:40,12,silence,60.192059,24.945831
2023-01-01 00:26:44,12,silence,60.192059,24.945831
2023-01-01 00:26:48,12,silence,60.192059,24.945831
2023-01-01 00:26:52,12,silence,60.192059,24.945831
2023-01-01 00:26:56,12,silence,60.192059,24.945831
2023-01-01 00:27:00,12,silence,60.192059,24.945831
2023-01-01 00:27:04,12,silence,60.192059,24.945831
2023-01-01 00:27:08,12,silence,60.192059,24.945831
2023-01-01 00:27:12,12,silence,60.192059,24.945831
2023-01-01 00:27:16,9,human_speech,60.192059,24.945831
2023-01-01 00:27:20,12,silence,60.192059,24.945831
2023-01-01 00:27:24,12,silence,60.192059,24.945831
2023-01-01 00:27:28,12,silence,60.192059,24.945831
2023-01-01 00:27:32,12,silence,60.192059,24.945831
2023-01-01 00:27:36,12,silence,60.192059,24.945831
2023-01-01 00:27:40,12,silence,60.192059,24.945831
2023-01-01 00:27:44,12,silence,60.192059,24.945831
2023-01-01 00:27:48,12,silence,60.192059,24.945831
2023-01-01 00:27:52,12,silence,60.192059,24.945831
2023-01-01 00:27:56,12,silence,60.192059,24.945831
2023-01-01 00:28:00,12,silence,60.192059,24.945831
2023-01-01 00:28:04,12,silence,60.192059,24.945831
2023-01-01 00:28:08,12,silence,60.192059,24.945831
2023-01-01 00:28:12,12,silence,60.192059,24.945831
2023-01-01 00:28:16,12,silence,60.192059,24.945831
2023-01-01 00:28:20,12,silence,60.192059,24.945831
2023-01-01 00:28:24,12,silence,60.192059,24.945831
2023-01-01 00:28:28,12,silence,60.192059,24.945831
2023-01-01 00:28:32,12,silence,60.192059,24.945831
2023-01-01 00:28:36,12,silence,60.192059,24.945831
2023-01-01 00:28:40,12,silence,60.192059,24.945831
2023-01-01 00:28:44,12,silence,60.192059,24.945831
2023-01-01 00:28:48,12,silence,60.192059,24.945831
2023-01-01 00:28:52,12,silence,60.192059,24.945831
2023-01-01 00:28:56,12,silence,60.192059,24.945831
2023-01-01 00:29:00,12,silence,60.192059,24.945831
2023-01-01 00:29:04,12,silence,60.192059,24.945831
2023-01-01 00:29:08,12,silence,60.192059,24.945831
2023-01-01 00:29:12,12,silence,60.192059,24.945831
2023-01-01 00:29:16,12,silence,60.192059,24.945831
2023-01-01 00:29:20,0,crying_baby,60.192059,24.945831
2023-01-01 00:29:24,12,silence,60.192059,24.945831
2023-01-01 00:29:28,12,silence,60.192059,24.945831
2023-01-01 00:29:32,7,other,60.192059,24.945831
2023-01-01 00:29:36,7,other,60.192059,24.945831
2023-01-01 00:29:40,7,other,60.192059,24.945831
2023-01-01 00:29:44,7,other,60.192059,24.945831
2023-01-01 00:29:48,12,silence,60.192059,24.945831
2023-01-01 00:29:52,2,clapping,60.192059,24.945831
2023-01-01 00:29:56,2,clapping,60.192059,24.945831
2023-01-01 00:30:00,2,clapping,60.192059,24.945831
2023-01-01 00:30:04,12,silence,60.192059,24.945831
2023-01-01 00:30:08,12,silence,60.192059,24.945831
2023-01-01 00:30:12,12,silence,60.192059,24.945831
2023-01-01 00:30:16,12,silence,60.192059,24.945831
2023-01-01 00:30:20,12,silence,60.192059,24.945831
2023-01-01 00:30:24,12,silence,60.192059,24.945831
2023-01-01 00:30:28,12,silence,60.192059,24.945831
2023-01-01 00:30:32,12,silence,60.192059,24.945831
2023-01-01 00:30:36,12,silence,60.192059,24.945831
2023-01-01 00:30:40,12,silence,60.192059,24.945831
2023-01-01 00:30:44,12,silence,60.192059,24.945831
2023-01-01 00:30:48,12,silence,60.192059,24.945831
2023-01-01 00:30:52,12,silence,60.192059,24.945831
2023-01-01 00:30:56,12,silence,60.192059,24.945831
2023-01-01 00:31:00,12,silence,60.192059,24.945831
2023-01-01 00:31:04,12,silence,60.192059,24.945831
2023-01-01 00:31:08,12,silence,60.192059,24.945831
2023-01-01 00:31:12,12,silence,60.192059,24.945831
2023-01-01 00:31:16,12,silence,60.192059,24.945831
2023-01-01 00:31:20,12,silence,60.192059,24.945831
2023-01-01 00:31:24,12,silence,60.192059,24.945831
2023-01-01 00:31:28,12,silence,60.192059,24.945831
2023-01-01 00:31:32,12,silence,60.192059,24.945831
2023-01-01 00:31:36,12,silence,60.192059,24.945831
2023-01-01 00:31:40,12,silence,60.192059,24.945831
2023-01-01 00:31:44,12,silence,60.192059,24.945831
2023-01-01 00:31:48,12,silence,60.192059,24.945831
2023-01-01 00:31:52,12,silence,60.192059,24.945831
2023-01-01 00:31:56,12,silence,60.192059,24.945831
2023-01-01 00:32:00,12,silence,60.192059,24.945831
2023-01-01 00:32:04,12,silence,60.192059,24.945831
2023-01-01 00:32:08,12,silence,60.192059,24.945831
2023-01-01 00:32:12,12,silence,60.192059,24.945831
2023-01-01 00:32:16,12,silence,60.192059,24.945831
2023-01-01 00:32:20,12,silence,60.192059,24.945831
2023-01-01 00:32:24,12,silence,60.192059,24.945831
2023-01-01 00:32:28,12,silence,60.192059,24.945831
2023-01-01 00:32:32,12,silence,60.192059,24.945831
2023-01-01 00:32:36,12,silence,60.192059,24.945831
2023-01-01 00:32:40,12,silence,60.192059,24.945831
2023-01-01 00:32:44,12,silence,60.192059,24.945831
2023-01-01 00:32:48,12,silence,60.192059,24.945831
2023-01-01 00:32:52,12,silence,60.192059,24.945831
2023-01-01 00:32:56,12,silence,60.192059,24.945831
2023-01-01 00:33:00,12,silence,60.192059,24.945831
